"Reporting Area","Current MMWR Year","MMWR WEEK","Label","Current week","Current week, flag","Previous 52 week Max","Previous 52 weeks Max, flag","Cumulative YTD Current MMWR Year","Cumulative YTD Current MMWR Year, flag","Cumulative YTD Previous MMWR Year","Cumulative YTD Previous MMWR Year, flag","LOCATION1","LOCATION2","sort_order","geocode"
"California","2025","26","Campylobacteriosis","195",,"289",,"5,359",,"5,708",,"California",,"20252600969","POINT (-121.49086 38.57944)"
"California","2025","26","Coccidioidomycosis, Confirmed","69",,"401",,"5,414",,"5,976",,"California",,"20252601459","POINT (-121.49086 38.57944)"
"California","2025","26","Coccidioidomycosis, Total","69",,"401",,"5,414",,"5,976",,"California",,"20252601599","POINT (-121.49086 38.57944)"
"California","2025","26","Measles, Imported",,"-","1",,"3",,"5",,"California",,"20252604399","POINT (-121.49086 38.57944)"
"California","2025","26","Measles, Indigenous",,"-","3",,"14",,"6",,"California",,"20252604469","POINT (-121.49086 38.57944)"
"California","2025","26","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)","40",,"166",,"1,804",,"1,849",,"California",,"20252606219","POINT (-121.49086 38.57944)"
"California","2025","27","Campylobacteriosis","214",,"290",,"5,657",,"5,954",,"California",,"20252700969","POINT (-121.49086 38.57944)"
"California","2025","27","Coccidioidomycosis, Confirmed","46",,"401",,"5,631",,"6,188",,"California",,"20252701459","POINT (-121.49086 38.57944)"
"California","2025","27","Coccidioidomycosis, Total","46",,"401",,"5,631",,"6,188",,"California",,"20252701599","POINT (-121.49086 38.57944)"
"California","2025","27","Measles, Imported",,"-","1",,"3",,"5",,"California",,"20252704399","POINT (-121.49086 38.57944)"
"California","2025","27","Measles, Indigenous",,"-","3",,"14",,"6",,"California",,"20252704469","POINT (-121.49086 38.57944)"
"California","2025","27","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)","32",,"166",,"1,905",,"2,002",,"California",,"20252706219","POINT (-121.49086 38.57944)"
"California","2025","28","Campylobacteriosis","253",,"291",,"5,984",,"6,243",,"California",,"20252800969","POINT (-121.49086 38.57944)"
"California","2025","28","Coccidioidomycosis, Confirmed","67",,"401",,"5,849",,"6,414",,"California",,"20252801459","POINT (-121.49086 38.57944)"
"California","2025","28","Coccidioidomycosis, Total","67",,"401",,"5,849",,"6,414",,"California",,"20252801599","POINT (-121.49086 38.57944)"
"California","2025","28","Measles, Imported",,"-","1",,"3",,"5",,"California",,"20252804399","POINT (-121.49086 38.57944)"
"California","2025","28","Measles, Indigenous",,"-","3",,"14",,"7",,"California",,"20252804469","POINT (-121.49086 38.57944)"
"California","2025","28","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)","44",,"166",,"2,030",,"2,133",,"California",,"20252806219","POINT (-121.49086 38.57944)"
"California","2025","29","Campylobacteriosis","210",,"304",,"6,269",,"6,506",,"California",,"20252900969","POINT (-121.49086 38.57944)"
"California","2025","29","Coccidioidomycosis, Confirmed","54",,"401",,"6,017",,"6,635",,"California",,"20252901459","POINT (-121.49086 38.57944)"
"California","2025","29","Coccidioidomycosis, Total","54",,"401",,"6,017",,"6,635",,"California",,"20252901599","POINT (-121.49086 38.57944)"
"California","2025","29","Measles, Imported",,"-","1",,"3",,"5",,"California",,"20252904399","POINT (-121.49086 38.57944)"
"California","2025","29","Measles, Indigenous",,"-","3",,"14",,"7",,"California",,"20252904469","POINT (-121.49086 38.57944)"
"California","2025","29","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)","48",,"166",,"2,167",,"2,296",,"California",,"20252906219","POINT (-121.49086 38.57944)"
"California","2025","30","Campylobacteriosis","187",,"313",,"6,519",,"6,761",,"California",,"20253000969","POINT (-121.49086 38.57944)"
"California","2025","30","Coccidioidomycosis, Confirmed","52",,"401",,"6,159",,"6,857",,"California",,"20253001459","POINT (-121.49086 38.57944)"
"California","2025","30","Coccidioidomycosis, Total","52",,"401",,"6,159",,"6,857",,"California",,"20253001599","POINT (-121.49086 38.57944)"
"California","2025","30","Measles, Imported",,"-","1",,"3",,"6",,"California",,"20253004399","POINT (-121.49086 38.57944)"
"California","2025","30","Measles, Indigenous",,"-","3",,"16",,"7",,"California",,"20253004469","POINT (-121.49086 38.57944)"
"California","2025","30","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)","41",,"166",,"2,313",,"2,449",,"California",,"20253006219","POINT (-121.49086 38.57944)"
"California","2025","31","Campylobacteriosis","191",,"329",,"6,798",,"7,012",,"California",,"20253100969","POINT (-121.49086 38.57944)"
"California","2025","31","Coccidioidomycosis, Confirmed","50",,"401",,"6,432",,"7,115",,"California",,"20253101459","POINT (-121.49086 38.57944)"
"California","2025","31","Coccidioidomycosis, Total","50",,"401",,"6,432",,"7,115",,"California",,"20253101599","POINT (-121.49086 38.57944)"
"California","2025","31","Measles, Imported",,"-","1",,"3",,"6",,"California",,"20253104399","POINT (-121.49086 38.57944)"
"California","2025","31","Measles, Indigenous",,"-","3",,"16",,"7",,"California",,"20253104469","POINT (-121.49086 38.57944)"
"California","2025","31","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)","34",,"166",,"2,426",,"2,609",,"California",,"20253106219","POINT (-121.49086 38.57944)"
"California","2025","32","Campylobacteriosis","202",,"332",,"7,105",,"7,270",,"California",,"20253200969","POINT (-121.49086 38.57944)"
"California","2025","32","Coccidioidomycosis, Confirmed","67",,"401",,"6,741",,"7,347",,"California",,"20253201459","POINT (-121.49086 38.57944)"
"California","2025","32","Coccidioidomycosis, Total","67",,"401",,"6,741",,"7,347",,"California",,"20253201599","POINT (-121.49086 38.57944)"
"California","2025","32","Measles, Imported",,"-","1",,"3",,"6",,"California",,"20253204399","POINT (-121.49086 38.57944)"
"California","2025","32","Measles, Indigenous","1",,"3",,"17",,"7",,"California",,"20253204469","POINT (-121.49086 38.57944)"
"California","2025","32","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)","51",,"166",,"2,614",,"2,770",,"California",,"20253206219","POINT (-121.49086 38.57944)"
"California","2025","33","Campylobacteriosis","217",,"334",,"7,424",,"7,517",,"California",,"20253300969","POINT (-121.49086 38.57944)"
"California","2025","33","Coccidioidomycosis, Confirmed","82",,"401",,"7,062",,"7,593",,"California",,"20253301459","POINT (-121.49086 38.57944)"
"California","2025","33","Coccidioidomycosis, Total","82",,"401",,"7,062",,"7,593",,"California",,"20253301599","POINT (-121.49086 38.57944)"
"California","2025","33","Measles, Imported",,"-","1",,"3",,"6",,"California",,"20253304399","POINT (-121.49086 38.57944)"
"California","2025","33","Measles, Indigenous",,"-","3",,"17",,"7",,"California",,"20253304469","POINT (-121.49086 38.57944)"
"California","2025","33","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)","41",,"166",,"2,728",,"2,935",,"California",,"20253306219","POINT (-121.49086 38.57944)"
"California","2025","34","Campylobacteriosis","176",,"337",,"7,682",,"7,740",,"California",,"20253400969","POINT (-121.49086 38.57944)"
"California","2025","34","Coccidioidomycosis, Confirmed","58",,"401",,"7,292",,"7,839",,"California",,"20253401459","POINT (-121.49086 38.57944)"
"California","2025","34","Coccidioidomycosis, Total","58",,"401",,"7,292",,"7,839",,"California",,"20253401599","POINT (-121.49086 38.57944)"
"California","2025","34","Measles, Imported",,"-","1",,"3",,"7",,"California",,"20253404399","POINT (-121.49086 38.57944)"
"California","2025","34","Measles, Indigenous",,"-","3",,"16",,"7",,"California",,"20253404469","POINT (-121.49086 38.57944)"
"California","2025","34","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)","40",,"136",,"2,849",,"3,071",,"California",,"20253406219","POINT (-121.49086 38.57944)"
"California","2025","35","Campylobacteriosis","115",,"340",,"7,861",,"7,962",,"California",,"20253500969","POINT (-121.49086 38.57944)"
"California","2025","35","Coccidioidomycosis, Confirmed","26",,"401",,"7,368",,"8,116",,"California",,"20253501459","POINT (-121.49086 38.57944)"
"California","2025","35","Coccidioidomycosis, Total","26",,"401",,"7,368",,"8,116",,"California",,"20253501599","POINT (-121.49086 38.57944)"
"California","2025","35","Measles, Imported",,"-","2",,"15",,"7",,"California",,"20253504399","POINT (-121.49086 38.57944)"
"California","2025","35","Measles, Indigenous",,"-","1",,"5",,"7",,"California",,"20253504469","POINT (-121.49086 38.57944)"
"California","2025","35","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)","13",,"136",,"2,908",,"3,201",,"California",,"20253506219","POINT (-121.49086 38.57944)"
"California","2025","36","Campylobacteriosis","150",,"345",,"8,188",,"10,815",,"California",,"20253600969","POINT (-121.49086 38.57944)"
"California","2025","36","Coccidioidomycosis, Confirmed","40",,"460",,"7,590",,"9,835",,"California",,"20253601459","POINT (-121.49086 38.57944)"
"California","2025","36","Coccidioidomycosis, Total","40",,"460",,"7,590",,"9,835",,"California",,"20253601599","POINT (-121.49086 38.57944)"
"California","2025","36","Measles, Imported",,"-","2",,"15",,"7",,"California",,"20253604399","POINT (-121.49086 38.57944)"
"California","2025","36","Measles, Indigenous",,"-","1",,"5",,"7",,"California",,"20253604469","POINT (-121.49086 38.57944)"
"California","2025","36","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)","30",,"321",,"3,048",,"5,074",,"California",,"20253606219","POINT (-121.49086 38.57944)"
"California","2025","37","Campylobacteriosis","123",,"345",,"8,363",,"11,100",,"California",,"20253700969","POINT (-121.49086 38.57944)"
"California","2025","37","Coccidioidomycosis, Confirmed","55",,"460",,"7,768",,"10,138",,"California",,"20253701459","POINT (-121.49086 38.57944)"
"California","2025","37","Coccidioidomycosis, Total","55",,"460",,"7,768",,"10,138",,"California",,"20253701599","POINT (-121.49086 38.57944)"
"California","2025","37","Measles, Imported",,"-","2",,"15",,"7",,"California",,"20253704399","POINT (-121.49086 38.57944)"
"California","2025","37","Measles, Indigenous",,"-","1",,"5",,"7",,"California",,"20253704469","POINT (-121.49086 38.57944)"
"California","2025","37","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)","50",,"321",,"3,221",,"5,339",,"California",,"20253706219","POINT (-121.49086 38.57944)"
"California","2025","38","Campylobacteriosis","180",,"345",,"8,684",,"11,383",,"California",,"20253800969","POINT (-121.49086 38.57944)"
"California","2025","38","Coccidioidomycosis, Confirmed","65",,"460",,"8,081",,"10,494",,"California",,"20253801459","POINT (-121.49086 38.57944)"
"California","2025","38","Coccidioidomycosis, Total","65",,"460",,"8,081",,"10,494",,"California",,"20253801599","POINT (-121.49086 38.57944)"
"California","2025","38","Measles, Imported",,"-","2",,"15",,"7",,"California",,"20253804399","POINT (-121.49086 38.57944)"
"California","2025","38","Measles, Indigenous",,"-","1",,"5",,"7",,"California",,"20253804469","POINT (-121.49086 38.57944)"
"California","2025","38","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)","42",,"321",,"3,342",,"5,660",,"California",,"20253806219","POINT (-121.49086 38.57944)"
